genres,imdb_id
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",tt0184596
[],tt3631388
[],tt0107982
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",tt2226301
"[{'id': 18, 'name': 'Drama'}, {'id': 99, 'name': 'Documentary'}]",tt0067197
"[{'id': 99, 'name': 'Documentary'}]",tt5074414
[],tt0165904
"[{'id': 99, 'name': 'Documentary'}]",tt4483262
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1408972
"[{'id': 27, 'name': 'Horror'}]",tt2948712
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",tt4522158
[],tt3493688
"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]",tt0049087
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0021768
"[{'id': 28, 'name': 'Action'}]",tt0076660
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",tt0046945
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt3509270
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt3427066
"[{'id': 35, 'name': 'Comedy'}]",tt0020945
[],tt0183451
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",tt0183449
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",tt0058311
"[{'id': 18, 'name': 'Drama'}]",tt0004150
"[{'id': 99, 'name': 'Documentary'}]",tt3880688
"[{'id': 18, 'name': 'Drama'}]",tt2474310
"[{'id': 18, 'name': 'Drama'}]",tt0064574
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt2210809
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",tt4490654
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",tt2634384
"[{'id': 27, 'name': 'Horror'}]",tt0117549
"[{'id': 18, 'name': 'Drama'}]",tt3826188
"[{'id': 18, 'name': 'Drama'}]",tt0054763
"[{'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}]",tt0022778
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",tt0068821
"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",tt0106758
"[{'id': 18, 'name': 'Drama'}]",tt0054861
[],tt3630326
"[{'id': 9648, 'name': 'Mystery'}]",tt0042935
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",tt0057652
"[{'id': 18, 'name': 'Drama'}]",tt0019509
"[{'id': 18, 'name': 'Drama'}]",tt0075701
"[{'id': 35, 'name': 'Comedy'}]",tt4125220
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt0093763
"[{'id': 99, 'name': 'Documentary'}]",tt0021810
"[{'id': 53, 'name': 'Thriller'}]",tt0113017
"[{'id': 10752, 'name': 'War'}, {'id': 36, 'name': 'History'}]",tt1224376
"[{'id': 18, 'name': 'Drama'}]",tt0098732
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0403057
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt3282858
"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",tt4224478
[],tt0167956
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0168265
[],tt0178544
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0375571
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt1779826
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt3073490
"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]",tt2351524
"[{'id': 99, 'name': 'Documentary'}]",tt3733622
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt2204080
[],tt0145393
"[{'id': 99, 'name': 'Documentary'}]",tt0353168
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}]",tt3568218
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt4057632
"[{'id': 18, 'name': 'Drama'}]",tt3076658
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1831829
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",tt2065968
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",tt0464636
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1743360
"[{'id': 35, 'name': 'Comedy'}]",tt0060450
"[{'id': 35, 'name': 'Comedy'}]",tt0065769
"[{'id': 35, 'name': 'Comedy'}]",tt0058135
"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",tt0079200
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",tt1022885
"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",tt1677642
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}]",tt0099377
"[{'id': 10751, 'name': 'Family'}, {'id': 99, 'name': 'Documentary'}]",tt2980626
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt5184298
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",tt1291570
[],tt0061626
[],tt0062987
"[{'id': 27, 'name': 'Horror'}]",tt1307858
"[{'id': 18, 'name': 'Drama'}]",tt1680679
"[{'id': 18, 'name': 'Drama'}]",tt1482989
"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",tt2186566
"[{'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}]",tt1239228
"[{'id': 35, 'name': 'Comedy'}]",tt1175505
"[{'id': 35, 'name': 'Comedy'}]",tt0276409
"[{'id': 35, 'name': 'Comedy'}]",tt0385363
"[{'id': 18, 'name': 'Drama'}]",tt2521188
"[{'id': 18, 'name': 'Drama'}]",tt2343536
"[{'id': 18, 'name': 'Drama'}]",tt1927068
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt2370378
"[{'id': 18, 'name': 'Drama'}]",tt3671676
"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt0045661
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10770, 'name': 'TV Movie'}]",tt0097038
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt1572008
"[{'id': 35, 'name': 'Comedy'}]",tt2201251
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt3593046
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt3569782
[],tt0117621
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",tt3962210
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0047327
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0058680
"[{'id': 35, 'name': 'Comedy'}]",tt0059444
"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",tt0173184
[],tt0071404
"[{'id': 18, 'name': 'Drama'}]",tt0060538
"[{'id': 80, 'name': 'Crime'}]",tt0074423
"[{'id': 18, 'name': 'Drama'}]",tt0092694
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0403452
[],tt0139681
[],tt0101460
"[{'id': 18, 'name': 'Drama'}]",tt0107485
"[{'id': 10769, 'name': 'Foreign'}, {'id': 27, 'name': 'Horror'}]",tt0115564
"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",tt0033941
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",tt0052781
"[{'id': 18, 'name': 'Drama'}]",tt0055585
"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",tt0077925
[],tt0240659
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt0044562
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt0047026
[],tt1417038
[],tt1655628
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt3056858
"[{'id': 18, 'name': 'Drama'}]",tt2217859
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt3765088
"[{'id': 35, 'name': 'Comedy'}]",tt0056969
"[{'id': 35, 'name': 'Comedy'}]",tt0057422
"[{'id': 99, 'name': 'Documentary'}]",tt2616594
"[{'id': 35, 'name': 'Comedy'}]",tt0061728
"[{'id': 35, 'name': 'Comedy'}]",tt1065307
[],tt0168780
"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt3276924
"[{'id': 27, 'name': 'Horror'}]",tt3619102
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt3343784
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1456606
"[{'id': 53, 'name': 'Thriller'}]",tt4298966
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt1718766
[],tt0117622
"[{'id': 99, 'name': 'Documentary'}]",tt3921454
"[{'id': 99, 'name': 'Documentary'}]",tt1929449
"[{'id': 35, 'name': 'Comedy'}]",tt3077818
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt3841866
"[{'id': 18, 'name': 'Drama'}]",tt3136112
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",tt0411743
"[{'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt3774790
"[{'id': 18, 'name': 'Drama'}]",tt3661798
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0363728
"[{'id': 18, 'name': 'Drama'}]",tt1671496
"[{'id': 18, 'name': 'Drama'}]",tt0109673
"[{'id': 18, 'name': 'Drama'}]",tt4440036
[],tt0103615
"[{'id': 18, 'name': 'Drama'}]",tt0076316
"[{'id': 35, 'name': 'Comedy'}]",tt0076897
"[{'id': 35, 'name': 'Comedy'}]",tt0078528
"[{'id': 35, 'name': 'Comedy'}]",tt2645164
"[{'id': 35, 'name': 'Comedy'}]",tt0070887
[],tt0074284
"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",tt0080094
[],tt0089057
[],tt0113007
[],tt0140439
"[{'id': 35, 'name': 'Comedy'}]",tt0054242
[],tt0047372
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",tt0048739
[],tt0049153
"[{'id': 35, 'name': 'Comedy'}]",tt0050813
[],tt0470082
"[{'id': 35, 'name': 'Comedy'}]",tt0081541
"[{'id': 35, 'name': 'Comedy'}]",tt0080929
"[{'id': 35, 'name': 'Comedy'}]",tt0082726
"[{'id': 18, 'name': 'Drama'}]",tt0086420
"[{'id': 35, 'name': 'Comedy'}]",tt0083618
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",tt3708528
"[{'id': 18, 'name': 'Drama'}]",tt3681154
"[{'id': 18, 'name': 'Drama'}]",tt0046313
"[{'id': 99, 'name': 'Documentary'}]",tt0068375
[],tt0081165
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0343663
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 80, 'name': 'Crime'}]",tt2124186
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt4195278
"[{'id': 18, 'name': 'Drama'}]",tt0902955
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",tt2905772
[],tt4119270
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt1258201
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt3409440
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",tt0374627
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt2279339
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",tt3595298
"[{'id': 35, 'name': 'Comedy'}]",tt1322287
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",tt0042824
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",tt0062859
"[{'id': 53, 'name': 'Thriller'}, {'id': 99, 'name': 'Documentary'}]",tt4370922
"[{'id': 18, 'name': 'Drama'}]",tt0118674
"[{'id': 35, 'name': 'Comedy'}]",tt0367097
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt3268288
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",tt4097612
"[{'id': 18, 'name': 'Drama'}]",tt0006895
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",tt1828148
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0298786
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}]",tt0313410
"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0214915
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",tt0291855
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0082162
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}]",tt0117620
"[{'id': 35, 'name': 'Comedy'}]",tt3115242
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt2524568
"[{'id': 80, 'name': 'Crime'}]",tt0042588
"[{'id': 18, 'name': 'Drama'}]",tt0043678
"[{'id': 37, 'name': 'Western'}, {'id': 28, 'name': 'Action'}]",tt0070687
"[{'id': 18, 'name': 'Drama'}]",tt0053355
"[{'id': 12, 'name': 'Adventure'}]",tt0045828
"[{'id': 9648, 'name': 'Mystery'}]",tt0042007
[],tt0042809
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",tt0045126
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0059868
"[{'id': 18, 'name': 'Drama'}]",tt0100563
"[{'id': 99, 'name': 'Documentary'}]",tt2979302
"[{'id': 99, 'name': 'Documentary'}]",tt3528498
"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",tt2281201
"[{'id': 99, 'name': 'Documentary'}]",tt3242934
[],tt3638686
"[{'id': 99, 'name': 'Documentary'}]",tt2042464
[],tt2569466
[],tt2070852
"[{'id': 35, 'name': 'Comedy'}]",tt3216296
[],tt0085077
"[{'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}]",tt4067076
"[{'id': 36, 'name': 'History'}, {'id': 99, 'name': 'Documentary'}]",tt3400010
"[{'id': 99, 'name': 'Documentary'}]",tt2827908
"[{'id': 18, 'name': 'Drama'}]",tt4228816
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",tt0098238
"[{'id': 10752, 'name': 'War'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0096828
"[{'id': 35, 'name': 'Comedy'}]",tt0103761
"[{'id': 35, 'name': 'Comedy'}]",tt0103168
"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",tt0055763
"[{'id': 18, 'name': 'Drama'}]",tt1670715
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0478566
[],tt0093132
[],tt0112407
"[{'id': 18, 'name': 'Drama'}]",tt0072919
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",tt0107561
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",tt3685218
"[{'id': 16, 'name': 'Animation'}]",tt1074974
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt0211896
"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",tt0084452
"[{'id': 18, 'name': 'Drama'}]",tt0062245
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0062323
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0134614
"[{'id': 35, 'name': 'Comedy'}]",tt0072080
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0130195
"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",tt0044409
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0090370
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0401089
"[{'id': 12, 'name': 'Adventure'}]",tt0149244
"[{'id': 12, 'name': 'Adventure'}]",tt0125418
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10769, 'name': 'Foreign'}]",tt0211191
"[{'id': 35, 'name': 'Comedy'}]",tt0193017
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",tt0151987
[],tt0115567
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0198439
[],tt0237800
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0110383
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",tt0182667
"[{'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}]",tt0103218
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0281303
"[{'id': 35, 'name': 'Comedy'}]",tt0056045
"[{'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}]",tt0135427
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt0084155
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",tt0063369
"[{'id': 35, 'name': 'Comedy'}]",tt0057232
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",tt0067313
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",tt0083730
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt0217590
"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10402, 'name': 'Music'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",tt0270151
"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",tt1494191
"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",tt0081332
"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",tt0081267
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",tt0086142
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",tt2659374
"[{'id': 35, 'name': 'Comedy'}]",tt3451498
"[{'id': 35, 'name': 'Comedy'}]",tt2293138
"[{'id': 18, 'name': 'Drama'}]",tt0136425
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}]",tt0129686
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",tt0271082
"[{'id': 35, 'name': 'Comedy'}]",tt0063583
"[{'id': 18, 'name': 'Drama'}]",tt0218831
"[{'id': 35, 'name': 'Comedy'}]",tt2055790
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt0114580
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",tt1863347
[],tt0095987
[],tt0086333
"[{'id': 18, 'name': 'Drama'}]",tt0137432
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",tt0069628
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",tt0129562
"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",tt0068431
"[{'id': 18, 'name': 'Drama'}]",tt0033889
"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt0276594
"[{'id': 9648, 'name': 'Mystery'}]",tt0091942
"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0082471
"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",tt1161426
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0261184
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",tt1217578
"[{'id': 53, 'name': 'Thriller'}]",tt0114783
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt0126253
"[{'id': 35, 'name': 'Comedy'}]",tt0084526
"[{'id': 35, 'name': 'Comedy'}]",tt0120413
"[{'id': 10402, 'name': 'Music'}]",tt0119973
"[{'id': 35, 'name': 'Comedy'}]",tt0254926
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0108421
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",tt0182512
[],tt0459944
[],tt0080263
[],tt0079902
"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt0106029
[],tt0808336
"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",tt0094369
"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 27, 'name': 'Horror'}]",tt1512222
"[{'id': 27, 'name': 'Horror'}]",tt1087853
"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",tt2419354
"[{'id': 27, 'name': 'Horror'}]",tt0914372
"[{'id': 27, 'name': 'Horror'}]",tt0082378
"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",tt1150934
"[{'id': 27, 'name': 'Horror'}]",tt2637580
"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",tt0459392
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",tt1727261
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",tt3765892
"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",tt2924478
"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 35, 'name': 'Comedy'}]",tt0089038
"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0085385
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",tt2062661
"[{'id': 27, 'name': 'Horror'}]",tt2837602
"[{'id': 27, 'name': 'Horror'}]",tt0482495
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt3214310
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",tt4050552
[],tt1998643
[],tt1672218
"[{'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",tt1337072
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",tt1321969
"[{'id': 878, 'name': 'Science Fiction'}]",tt1061123
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 10770, 'name': 'TV Movie'}]",tt0827573
"[{'id': 35, 'name': 'Comedy'}]",tt0100811
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",tt0390073
"[{'id': 27, 'name': 'Horror'}]",tt0385592
